title,name,position,industry,usage,paid_status,source,date,total,ease,feature,support,value,recommend,comments,pros,cons,overall,recommendations to other buyers
Satisfactory service,Verified Reviewer,Optician,"Hospital & Health Care, 10,001+ employees",Source: Capterra,NO,Source: Capterra,"Aug 05, 2018",5,5,5,4,4,5.0,,"Pros: Easy, fast and supports bank account apps.",Cons: No possibility to pay via PayPal account.,,
Easy to use,Ellen S.,Real estate,"Architecture & Planning, 11-50 employees",Review is based on a free trial,NO,Source: Capterra,"Aug 29, 2018",5,5,4,4,3,5.0,,Pros: Easy to use this software for payments..,Cons: It takes long to fill in all the questions,,
easy and practical,Laurens v.,Baker,"Retail, 201-500 employees",Used the software for: Less than 6 months,NO,Source: Capterra,"Nov 11, 2018",5,5,4,4,5,8.0,,"Pros: very practical in use, it does what it's supposed to do and doesn't try to add anything atop of that","Cons: nothing much, the service is practical and does what it's supposed to do","Overall: have bought tickets multiple times and never had any issues, would recommend!",
Easy to use,Verified Reviewer,Baker,"Import and Export, Self-employed",Source: Capterra,NO,Source: Capterra,"Aug 15, 2018",5,5,4,4,5,8.0,,"Pros: clear, easy and above all: very quick !",Cons: nothing in particular; it was easy to use,,
Great,Kevin v.,Manager,"Building Materials, 11-50 employees",Review is based on a free trial,NO,Source: Capterra,"Jan 25, 2019",4,4,4,4,4,9.0,,Pros: Easy. Amazing software,Cons: Nothing. I cannot think of something stupid About the software,,
Eventix Review,Jennifer S.,Teacher,"Education Management, 1001-5000 employees",Used the software for: Less than 6 months,NGC,Source: Capterra,"Apr 22, 2019",4,4,4,4,4,8.0,,Pros: I enjoy the tracking feature of this site. It is great to be able to see the number of clicks an event receives. It provides an easy way to keep track of the number of tickets sold.,Cons: There are really no cons to this software-I would definitely recommend it!,,
Eventix,Pavle J.,Customer Support Specialist,"Information Technology and Services, 10,001+ employees",Used the software for: Less than 6 months,NO,Source: Capterra,"Jan 31, 2019",5,5,5,5,5,10.0,,Pros: Eventix is easy and fast way to purchase the ticket. Also it has low extra costs and it's great way of hosting and attending events.,Cons: No cons so far. Overall look can be improved but that is all.,"Overall: Overall, very nice experience, very user friendly and I would highly recommend it!",
Freaking awesome,Matty D.,Student,,Used the software for: Less than 6 months,NO,Source: Capterra,"Jul 23, 2018",4,4,4,5,5,10.0,,Pros: Very easy to understand. Everything is very clear. And the software is fast. Everybody should use it.,Cons: Nothing that really bothers. Everything is completely clear. Very easy to use. I hope more people are gonna use this software,,
So fast and easy!,Joris R.,Artist,,Used the software for: Less than 6 months,NO,Source: Capterra,"Jul 24, 2018",5,5,5,5,5,10.0,,Pros: Fast and easy to use; after selecting the right tickets I immediately was dorected to my bank and got to pay fast!,Cons: The selection of tickets could be more easy; i almost selected the wrong ones by almost buying the camping ones! Figured it out begore buying though!,,
Great,Ruud W.,Ambulant begeleider,"Mental Health Care, 1001-5000 employees",Review is based on a free trial,NO,Source: Capterra,"Feb 12, 2019",5,5,5,5,5,10.0,,Pros: It is easy to use. I don't have to search how it works,,Overall: Easy to use,
Nice and accessible,Verified Reviewer,Ambulant begeleider,"Pharmaceuticals, 1001-5000 employees",Source: Capterra,NO,Source: Capterra,"Jul 09, 2018",5,5,5,5,5,10.0,,"Pros: The application is very easy to use and enables you to share tickets, also obtaining them via e-mail.",Cons: I prefer being able to send my downloaded tickets directly to Apple Wallet. Providing this feature would be an improvement.,,
Great For Selling Tickets,Phylicia S.,Owner,"Marketing and Advertising, Self-employed",Used the software for: 6-12 months,NGC,Source: Capterra,"Apr 11, 2019",4,5,4,4,3,8.0,,Pros: I use this program when I have an event that I want to sell tickets too and have the easiest time during the checkout process for my customers,Cons: I like using this program - I haven't had any issues with the platform,,
Very easy and very fast,Robin v.,Student,"Professional Training & Coaching, 1-10 employees",Used the software for: Less than 6 months,NO,Source: Capterra,"Jun 25, 2018",5,5,5,5,5,10.0,,Pros: It's super easy and fast to order a ticket. It took me literally 1 minute while I even had to make a new account.,Cons: There is nothing that I do not like up until this point. I haven't used this site very often so that's why,Overall: It didn't take long so I could do it in between stuff,
SUper easy and fast to use,Sebastiaan t.,PhD student,,Used the software for: Less than 6 months,NO,Source: Capterra,"Jul 02, 2018",5,5,5,5,5,8.0,,"Pros: A Clear, to the point and easy to use product. It is fast and works perfectly with banking apps for easy transactions.",Cons: Wish i could see how many tickets are still available on the ticket sale pages of the event. The layout of the site is clear but a bit boring,,
Eventix - Review,Oscar F.,Order Picker,"Wholesale, 1001-5000 employees",Used the software for: Less than 6 months,NO,Source: Capterra,"Sep 07, 2018",5,5,5,3,4,8.0,,"Pros: It was great, I did not notice any flaws in the software. It worked well, fast and without any porblems. I fully recommend this",Cons: I did not perceive any problems with the software. It worked well and no issues were experienced.,Overall: I bought a ticket via eventix.,
Kubs,Kubra G.,Dentist assistent,"Hospital & Health Care, 1-10 employees",Used the software for: 6-12 months,NO,Source: Capterra,"Jun 06, 2019",5,5,5,5,5,10.0,,"Pros: Easy to use, you can pay with ideal. And also sign with facebook so you dont have to write al your information.","Cons: You can only pay with ideal, maybe its better also to add a creditcard.","Overall: Severall times used, i like it",
Fast and easy,Tiffany B.,Customer care proffesional,,Used the software for: Less than 6 months,NO,Source: Capterra,"Jun 26, 2018",4,4,4,5,4,6.0,,Pros: That everything is every easy and no problems with the payment when thru very fast and there are no automatic cookies,Cons: Nothing this is my first time using this so i dont have any complaints so when i use more often is can have a cons,Overall: Hopefully free tickets,
I bought a ticket in 1 minute. Userexperience was very good.,Verified Reviewer,Customer care proffesional,11-50 employees,Source: Capterra,NO,Source: Capterra,"Jul 02, 2018",5,5,5,5,5,10.0,,"Pros: The service was superfast. Furthermore you didn't need to login to buy a ticket. Last but not least, the software was very easy to use.",Cons: I haven't experienced any negative aspects to the software. So no comments here. Just look at the pros ;),Overall: a ticket,
Events,Maryse O.,Bus driver,"Automotive, 5001-10,000 employees",Used the software for: Less than 6 months,NO,Source: Capterra,"May 21, 2019",4,5,4,4,5,10.0,,Pros: Best site where you can bye tickets for concerts or events and its the most trustworthy site for doing your banking. Or payments for you upcoming tickets,Cons: Needs yust a little upgrade. Should been more attractive if it looks more high tech,,
Easily done,Julia D.,Sociaal pedagogisch hulpverlener,,Used the software for: Less than 6 months,NO,Source: Capterra,"Jul 30, 2018",5,5,5,5,5,10.0,,Pros: It does not take much time to do what you want to do. It's easily done. The connection to the bank works great.,"Cons: I don't know what I don't like, because it's the first time I'm using it to pay for some festival tickets. It works fine by me.",,
Eventix review,Jedrzej A.,National Fleet Manager,"Food & Beverages, 1001-5000 employees",Used the software for: Less than 6 months,NO,Source: Capterra,"Oct 25, 2018",5,5,5,3,3,5.0,,Pros: It was quick and easy to use. although its not like I had a choice in using it,Cons: Nothing wrong with it. Only downside was that it uses a pop up to log in with facebook which gets blocked sometimes.,"Overall: Just what you would expect, nothing more, nothing less.",
Very practical and quite easy,Jorg C.,Barber,"Health, Wellness and Fitness, Self-employed",Used the software for: Less than 6 months,NO,Source: Capterra,"Jun 26, 2019",4,4,5,5,4,9.0,,"Pros: I can use it for many things, and it's easy to use most of the time.","Cons: Sometimes the site is a little bit unclear, but that's actually never an issue. I don't really have anything to complain about.",,
Very easy payment!,Tom W.,Engineer,"Mechanical or Industrial Engineering, 51-200 employees",Used the software for: Less than 6 months,NO,Source: Capterra,"Sep 24, 2018",5,5,5,5,4,9.0,,Pros: It is very easy to use the eventix payment. I just had to select the required boxes and the rest follows by itself. Very happy with this kind of method!,Cons: There was nothing that i didn't like about the payment. Everything went very easy,,
Very easy to use and fast!,Mariska T.,HR Advisor,,Used the software for: Less than 6 months,NO,Source: Capterra,"Jul 24, 2018",5,5,5,5,4,9.0,,Pros: The amount of fields to fill in is minimal and you are finished within a minute! I really like this program.,"Cons: Maybe add Paypall to methods of payment, but that's more a suggestion than a negative. Other than that i can't of anything else.",,
Good and fast experience,Verified Reviewer,HR Advisor,,Source: Capterra,NO,Source: Capterra,"Jul 01, 2018",4,5,4,4,4,7.0,,Pros: It was easy and fast to work with. I haven't had any trouble using it and I actually think it is easy to use.,"Cons: Personally I don't really like the layout of the website, but beside that personal preference there is nothing I can think of.",,
Easy and clear way to buy festival tickets,Floor N.,IT Professional,,Used the software for: Less than 6 months,NO,Source: Capterra,"Jul 16, 2018",4,5,4,4,4,7.0,,Pros: It's all clear how this software must be used. Good user experience. Good software for buying festival tickets.,"Cons: Nothing, I was able to buy my ticket without any problems. I used this software just once so I have no other experience yet.",,
Easy and fast,Verified Reviewer,IT Professional,"Security and Investigations, Self-employed",Source: Capterra,NO,Source: Capterra,"Mar 28, 2019",4,5,5,4,4,8.0,,Pros: There are not top many forms to fill in thankfully and it's also very fast. Took me less than one minute to buy my ticket,Cons: I don't understand why I have to fill in the city where I live. I rather don't want eventix to know this,,
Nice!,Verified Reviewer,IT Professional,"Graphic Design, 51-200 employees",Source: Capterra,NO,Source: Capterra,"Dec 01, 2018",4,5,5,5,5,9.0,,"Pros: That it is very easy in use!

I also like the building of the app.",Cons: The software was really slow in the beginningz,Overall: Mostly I am buying tickets with Eventix. For me it's very trustable and safe. Thank you for that!,
SUPER!,Maaike T.,Student,"Health, Wellness and Fitness, 11-50 employees",Used the software for: 6-12 months,NO,Source: Capterra,"Jan 10, 2019",5,5,5,5,5,10.0,,Pros: It is so easy to use (also a pro is that it is possible to use this softwere in combination with my bank),Cons: -There js nothing I don't like about this softwere,Overall: Takes almost no effort to buy tickets,
Works fine,Verified Reviewer,Student,,Source: Capterra,NO,Source: Capterra,"Jul 09, 2018",4,4,4,4,3,7.0,,Pros: What i like most about this software is that it was easy to pay by Ideal. Also it was easy to directly download the tickets.,Cons: what i do like the least about this software is that th exact time and place of te event where missing.,,
Review for the Eventix purchasing service,Ivo Z.,Carwash Operator,"Cosmetics, 1-10 employees",Review is based on a free trial,NO,Source: Capterra,"Aug 24, 2018",5,5,5,4,5,8.0,,Pros: The purchase instructions were very clear and It didn't took long at all to buy my tickets. Thats what every ticket-purchasing website needs.,"Cons: After I selected iDeal it was a little bit difficult to select a bank, because I first didn't know where the select tab was.",Overall: Great website with a good-looking layout and it is very clear and easy to purchase tickets.,
Easy to use and very good service,Robin M.,Nurse,"Hospital & Health Care, 1001-5000 employees",Used the software for: 6-12 months,NO,Source: Capterra,"Oct 28, 2018",5,5,5,5,5,8.0,,"Pros: It's easy to use, it Works good and very fast",Cons: There is nothing that I didn't like. I couldn't find something that doesn't work,"Overall: Eventix is very reliable, good service, high kwality and easy to use.",
Good,Nikki S.,Casino worker,"Gambling & Casinos, 201-500 employees",Used the software for: 6-12 months,NO,Source: Capterra,"Aug 21, 2018",3,3,4,3,5,5.0,,Pros: It's fast and I like that I can connect the facebookpage.,Cons: I needed a random reader to make a payment.,Overall: It's ok.,
"Good overall experience, would recommend",Daan M.,Product manager,,Used the software for: Less than 6 months,NO,Source: Capterra,"Aug 01, 2018",4,4,4,3,5,7.0,,"Pros: No endless screens, straightforward process with minimal steps. Payment and navigation are really easy",Cons: Why is it necessary to fill in gender? Please take it out of the screens because it looks like it serves no goal.,,
Buying tickets for a festival,Verified Reviewer,Product manager,"Electrical/Electronic Manufacturing, 501-1000 employees",Source: Capterra,NO,Source: Capterra,"Apr 24, 2019",4,4,5,3,5,8.0,,Pros: Really like the ease of your of the page. The tickets were structured an the order proces was easy. The multiple ways of payment were a welkom edition.,"Cons: nothing to complain about at this time, pages were quick to load and no problem encountered","Overall: Good experience, would recommend to use if you organize an event and need to sell tickets use Eventix.",
"Easy, fast",Verified Reviewer,Product manager,51-200 employees,Source: Capterra,NO,Source: Capterra,"Jul 30, 2018",4,5,4,4,5,8.0,,Pros: The software is easy to use...the software works very fast. The software is a very clear how to use it.,"Cons: The software is not that personal, it works fast and easy, but is also very clean (but that can be a pros to!)",,
Very easy,Femke S.,Hospitality,"Hospitality, 51-200 employees",Used the software for: 6-12 months,NO,Source: Capterra,"Dec 17, 2018",4,5,4,4,3,8.0,,Pros: It is very easy to use this software. Also i think everything is very clear and works well.,Cons: I think nothing is wrong with this software.,Overall: I had a great experience using eventix.,
Easy to use,Sonja B.,Coach,"Human Resources, Self-employed",Used the software for: Less than 6 months,NO,Source: Capterra,"Mar 17, 2019",4,5,4,4,3,9.0,,Pros: The sofware is very easy to use. It's recommendable for ticket sales.,Cons: I have no complaints about the software.,"Overall: I have used it several times and I hope more organisations will start using the software, because it is very userfriendly.",
